"","poem1.txt","poem10.txt","poem11.txt","poem12.txt","poem13.txt","poem14.txt","poem15.txt","poem16.txt","poem17.txt","poem18.txt","poem19.txt","poem2.txt","poem20.txt","poem21.txt","poem22.txt","poem23.txt","poem24.txt","poem25.txt","poem26.txt","poem27.txt","poem28.txt","poem29.txt","poem3.txt","poem30.txt","poem31.txt","poem32.txt","poem33.txt","poem34.txt","poem35.txt","poem36.txt","poem37.txt","poem38.txt","poem39.txt","poem4.txt","poem40.txt","poem41.txt","poem42.txt","poem43.txt","poem44.txt","poem45.txt","poem46.txt","poem47.txt","poem48.txt","poem49.txt","poem5.txt","poem50.txt","poem51.txt","poem52.txt","poem53.txt","poem54.txt","poem55.txt","poem56.txt","poem57.txt","poem58.txt","poem59.txt","poem6.txt","poem60.txt","poem61.txt","poem62.txt","poem63.txt","poem64.txt","poem65.txt","poem66.txt","poem67.txt","poem68.txt","poem7.txt","poem8.txt","poem9.txt"
"poem1.txt",1,0.0418121005003545,0.0331496772065898,0.0598148604554579,0,0.153846153846154,0,0,0.0384615384615385,0,0.0292352673102343,0,0.0377425678048199,0.072975638311578,0,0.0942111439531992,0,0.0280165907340263,0,0.0886968593983624,0.0708288246974828,0.0408930410054765,0.0364178520364615,0.0346687622640768,0.111187397499165,0.136557748399784,0.100080096128179,0.0533760512683624,0,0,0,0.0280165907340263,0,0,0,0.0462250163521024,0,0.0622120847825003,0,0,0.0392232270276368,0,0.0392232270276368,0.0569110393224472,0.0264442942673973,0.124034734589208,0,0,0.0658308018676633,0,0,0,0.0924500327042048,0,0.0475651494154494,0.072975638311578,0.0274617518190545,0.110323945410172,0.0352234976838173,0,0,0,0,0.164770510914327,0.0161753862020657,0,0,0.0951302988308988
"poem10.txt",0.0418121005003545,1,0.0720749970156447,0.0325128044381178,0.056980288229819,0.0418121005003545,0.0517087689995019,0.0978231976089037,0,0.0941763218696022,0.222474604157305,0.0635641726163728,0.123091490979333,0.0528885885347945,0.0657951694959769,0.204836622599676,0.0930484210398471,0.0609144903873173,0.0533001790889026,0,0.0769990503509018,0.133366267342316,0,0,0,0.0742269619025206,0,0.174077655955698,0.055048188256318,0,0,0.121828980774635,0.134839972492648,0,0.0861460984507896,0,0.0765839581067484,0.0169079166182061,0,0.0930484210398471,0,0.0517087689995019,0.0426401432711221,0.0464016168667309,0.143739893644017,0,0.189535626375859,0.0328975847479884,0.12523984671879,0.0235440804674006,0.128564869306645,0.055048188256318,0.0502518907629606,0.027524094128159,0.103417537999004,0.105777177069589,0.0895622151039798,0.119934773220229,0.0382919790533742,0.123091490979333,0.0986927542439653,0.0426401432711221,0,0.149270358506633,0.211013984535999,0.0395903791232448,0,0.0517087689995019
"poem11.txt",0.0331496772065898,0.0720749970156447,1,0.0257769631113233,0,0.0662993544131796,0,0,0,0.0186663348236639,0.0755928946018454,0.100790526135794,0.0325300024316178,0.104828483672192,0.10432810619146,0.108266392392153,0.147542222712664,0.0241472644208148,0,0.101929438287525,0.020348923188912,0.0704907376850241,0.0941647230861517,0,0.063887656499994,0.029424494316825,0.0517549169506766,0.0230021853114118,0.109108945117996,0.10690449676497,0.0845154254728517,0.096589057683259,0.0534522483824849,0,0.0682987776762511,0,0.0303588370359458,0,0,0,0.0338061701891407,0.0409960030845394,0.0338061701891407,0.134890654686692,0.0683763458757828,0.0534522483824849,0.0858677581482184,0,0.0283695078181321,0.0186663348236639,0.127411797859406,0.0436435780471985,0.0398409536444798,0.28368325730679,0.0819920061690788,0.0209656967344384,0.0473381068331151,0.133122195697569,0.0910765111078374,0.0650600048632355,0.10432810619146,0,0,0.0473381068331151,0,0,0.0737711113563318,0.163984012338158
"poem12.txt",0.0598148604554579,0.0325128044381178,0.0257769631113233,1,0.0407569572969611,0.029907430227729,0.0369863360727655,0.069971142854132,0,0.0673625993842474,0.0227331446490158,0.113665723245079,0.0293483635441875,0.0378302393928767,0.0705931208002517,0.0244193145252752,0,0.021785510047515,0,0.0229900244935851,0.0183586704838508,0,0.02831827358943,0.0269581933008596,0.0864585626556352,0.0265465936600949,0.0778216007955863,0.083009707515292,0,0.0241121411085206,0.0762492851663023,0,0,0.0718885154689589,0.0154046818862055,0,0.0273895517832388,0.0241878466044044,0,0.133111665127944,0.0609994281330419,0.0739726721455309,0,0.0442536363808144,0.0205629030288166,0.0964485644340824,0.0193673377995883,0.0470620805335012,0.127973957390018,0,0.0229900244935851,0,0.107832773203438,0.0196874807739539,0,0.0378302393928767,0.0213540710879491,0.205889155667676,0.0547791035664777,0,0,0.0609994281330419,0,0.106770355439746,0,0.02831827358943,0,0.0739726721455309
"poem13.txt",0,0.056980288229819,0,0.0407569572969611,1,0,0,0,0,0.206598467635334,0.159363814577919,0.119522860933439,0,0.0331496772065898,0.123717914826348,0,0,0,0.0668153104781061,0,0,0,0,0,0,0.0465242105199235,0,0.218217890235992,0,0,0,0,0.0845154254728517,0,0.0269974623578019,0,0.0480015360737319,0.0423903903399297,0.077151674981046,0,0.10690449676497,0,0.0534522483824849,0.174502515224133,0,0.0845154254728517,0.135768846660426,0.164957219768465,0.134568391204877,0,0.080582296402538,0,0.125988157669742,0,0,0.0662993544131796,0.112272178284768,0.0601384779324264,0.0960030721474639,0.051434449987364,0.0824786098842323,0.10690449676497,0,0.037424059428256,0.220433357088703,0,0.0583211843519804,0
"poem14.txt",0.153846153846154,0.0418121005003545,0.0662993544131796,0.029907430227729,0,1,0.0475651494154494,0.0449921270665848,0.0769230769230769,0.108287020456052,0.0292352673102343,0.0292352673102343,0.0754851356096397,0.024325212770526,0.0302613766334401,0.0628074293021328,0.0855920985021826,0.0840497722020789,0,0.0295656197994541,0.0708288246974828,0.163572164021906,0.072835704072923,0,0.14824986333222,0.102418311299838,0.160128153805087,0.0800640769025436,0,0.0310086836473021,0,0.0280165907340263,0.0620173672946042,0.0924500327042048,0,0.0462250163521024,0.0704469953676347,0.0311060423912501,0,0.0855920985021826,0.0784464540552736,0.0951302988308988,0,0.0426832794918354,0.0793328828021918,0,0.0498135481386718,0,0.0164577004669158,0.0649722122736315,0,0.0506369683541833,0,0.15191090506255,0.0951302988308988,0.072975638311578,0.0823852554571635,0,0,0,0.0605227532668802,0,0,0.109847007276218,0.0161753862020657,0,0,0.0951302988308988
"poem15.txt",0,0.0517087689995019,0,0.0369863360727655,0,0.0475651494154494,1,0,0,0.080350737600837,0.108465228909328,0.0361550763031094,0,0,0,0,0,0.0692958928675237,0,0.0365636212063565,0,0,0.135113204733313,0,0,0,0,0,0,0.0383482494423685,0,0.138591785735047,0,0,0,0,0.0435606841869032,0,0,0,0,0.117647058823529,0.0485071250072666,0,0.0654069940167729,0,0,0,0.0203531375253326,0.053567158400558,0.0365636212063565,0,0,0,0,0,0.0679235610811324,0.0545747794543818,0,0,0.037424059428256,0,0,0,0.0200040012004001,0.180150939644418,0,0.0588235294117647
"poem16.txt",0,0.0978231976089037,0,0.069971142854132,0,0.0449921270665848,0,1,0,0,0,0,0,0,0,0,0.0500626174321759,0,0.0573539334676404,0,0.0552368176666107,0,0,0,0.043355498476206,0,0,0,0.0296174438879546,0.0362738125055006,0,0.0327736762672231,0,0.0540738070435875,0,0,0,0,0.0662266178532522,0.250313087160879,0,0,0,0.0332871332649303,0.0309344112444873,0,0.0291358273374033,0.0707992325404789,0.0962607035820649,0,0,0,0.0540738070435875,0,0.0556414884074657,0.0284555196612236,0.0642492566203236,0,0,0,0.0353996162702394,0,0,0,0,0.127804296852691,0,0
"poem17.txt",0.0384615384615385,0,0,0,0,0.0769230769230769,0,0,1,0.086629616364842,0,0.0292352673102343,0.0754851356096397,0,0.0605227532668802,0,0.0427960492510913,0.0280165907340263,0,0.206959338596179,0.0472192164649886,0.0408930410054765,0.0364178520364615,0.0346687622640768,0.14824986333222,0.17069718549973,0.180144173030723,0.0800640769025436,0.0506369683541833,0.0310086836473021,0,0.0280165907340263,0.0310086836473021,0.0462250163521024,0.0198107212937582,0.0462250163521024,0.0704469953676347,0,0,0,0.0784464540552736,0.0951302988308988,0.0392232270276368,0,0.105777177069589,0,0.174347418485351,0,0.0329154009338317,0.0216574040912105,0.0295656197994541,0.0506369683541833,0,0.101273936708367,0.0951302988308988,0.072975638311578,0.164770510914327,0.0882591563281376,0.0352234976838173,0.0377425678048199,0.0302613766334401,0.0392232270276368,0,0.054923503638109,0.0647015448082626,0,0,0.142695448246348
"poem18.txt",0,0.0941763218696022,0.0186663348236639,0.0673625993842474,0.206598467635334,0.108287020456052,0.080350737600837,0,0.086629616364842,1,0.148159439497438,0.230470239218238,0.106262785510556,0,0.204479452977299,0.0176831963922435,0.048196269271188,0.0315518645928133,0,0.049944536865902,0.0531775738963351,0.0690796948587756,0.143546337059136,0,0.0417391935564841,0.115341967216319,0.180333926933486,0.37569568111143,0.014256648712805,0.0698430295769578,0.0276078815187116,0.0315518645928133,0.139686059153916,0.0520579206295354,0.022310537412658,0,0.138838613157653,0.140124634987091,0,0,0,0.107134316801116,0.0883452208598772,0.056080814601494,0.029781167876507,0,0.224397085381286,0.0170399544147749,0.0834048702452394,0.0487804878048781,0.049944536865902,0.0570265948512201,0.104115841259071,0.11405318970244,0.107134316801116,0.109578760215799,0.108244546627999,0.0124245173867607,0.039668175187901,0,0.0340799088295499,0.110431526074847,0,0.061854026644571,0.273247162741431,0.0205066195798765,0,0.133917896001395
"poem19.txt",0.0292352673102343,0.222474604157305,0.0755928946018454,0.0227331446490158,0.159363814577919,0.0292352673102343,0.108465228909328,0,0,0.148159439497438,1,0.0666666666666667,0.172132593164774,0.018490006540841,0.184017482491294,0,0.227710017021324,0.149071198499986,0,0.0449466574975495,0,0.0621669872160209,0,0,0.0281718084909506,0.181649753637689,0.0152145154862546,0.263718268428413,0.134715062810913,0,0,0.063887656499994,0.235702260395516,0,0.0451753951452626,0.0702728368926307,0.187417843410583,0.0236442300710636,0,0,0.0298142396999972,0.144620305212437,0.119256958799989,0.0757033298610225,0.241209075662211,0,0.435437406256083,0,0.125097770840134,0.0493864798324795,0.202259958738973,0.115470053837925,0,0,0.108465228909328,0.110940039245046,0,0.285120943075089,0.0803219328902499,0.0860662965823871,0,0.0298142396999972,0,0.166993144289373,0.41803629768588,0,0,0.0361550763031094
"poem2.txt",0,0.0635641726163728,0.100790526135794,0.113665723245079,0.119522860933439,0.0292352673102343,0.0361550763031094,0,0.0292352673102343,0.230470239218238,0.0666666666666667,1,0.0573775310549247,0.0369800130816819,0.230021853114118,0.119352479006572,0.130120009726471,0.063887656499994,0,0.0224733287487747,0.0358921268038777,0.0621669872160209,0.0276818266179133,0.0263523138347365,0.0281718084909506,0.155699788832305,0.0912870929175277,0.162288165186716,0.038490017945975,0.0471404520791032,0,0.042591770999996,0.0471404520791032,0,0.0451753951452626,0,0.0803219328902499,0.0709326902131909,0,0,0,0.180775381515547,0.0298142396999972,0.0108147614087175,0.221108319357027,0,0.0757282445662753,0,0.0125097770840134,0.0493864798324795,0.0898933149950989,0.038490017945975,0.105409255338946,0.0192450089729875,0.0723101526062187,0.0369800130816819,0.0626224291085149,0.100630921085326,0.0267739776300833,0.0573775310549247,0,0.238513917599978,0,0.0417482860723433,0,0.0276818266179133,0,0.0723101526062187
"poem20.txt",0.0377425678048199,0.123091490979333,0.0325300024316178,0.0293483635441875,0,0.0754851356096397,0,0,0.0754851356096397,0.106262785510556,0.172132593164774,0.0573775310549247,1,0.0477409916026289,0.0593913870916499,0,0.167984210226323,0.0824786098842323,0,0.029012942659283,0.0463365364571277,0.0401286176952564,0.107211253483779,0,0.0727392967453308,0.100503781525921,0.176776695296637,0.0523782800878924,0.0496903994999953,0.0912870929175277,0.0962250448649376,0.0824786098842323,0.0608580619450185,0,0.0583211843519804,0.0907218423253029,0.138260225964057,0.0305245697663753,0,0,0,0.140028008402801,0.115470053837925,0.139617969430565,0.129749824026921,0.0608580619450185,0.122205929184461,0.0890870806374748,0.0323001055407673,0.0425051142042226,0.116051770637132,0.0496903994999953,0.0907218423253029,0,0.140028008402801,0.0477409916026289,0.0538968055636295,0.108261633743605,0.0345650564910142,0.037037037037037,0.1187827741833,0.115470053837925,0,0.0538968055636295,0.0158730158730159,0.0357370844945932,0,0.0466760028009337
"poem21.txt",0.072975638311578,0.0528885885347945,0.104828483672192,0.0378302393928767,0.0331496772065898,0.024325212770526,0,0,0,0,0.018490006540841,0.0369800130816819,0.0477409916026289,1,0.0191389750587738,0.198614530574739,0,0.0177192477984583,0.0930260509419063,0.0560968194005074,0.0149320273357888,0.0517260600111872,0.0460653439704879,0,0.117201807734624,0.043183351708753,0.0506369683541833,0.0506369683541833,0.0160128153805087,0,0.0310086836473021,0.0531577433953751,0,0,0.0375882008274441,0.0584705346204686,0.111386479838528,0.0196731885900202,0.0358057437019716,0,0.0496138938356834,0,0,0.134976381199754,0.0167248402001418,0.0392232270276368,0.0315048540905288,0.0191389750587738,0.0936788733436871,0,0.112193638801015,0,0.0877058019307029,0,0.0300828418798093,0.0461538461538462,0.0868416842864844,0.0837299875085334,0.0668318879031169,0.0954819832052577,0.0382779501175476,0.0496138938356834,0,0.0694733474291875,0,0,0.081199794294115,0.150414209399047
"poem22.txt",0,0.0657951694959769,0.10432810619146,0.0705931208002517,0.123717914826348,0.0302613766334401,0,0,0.0605227532668802,0.204479452977299,0.184017482491294,0.230021853114118,0.0593913870916499,0.0191389750587738,1,0.02470831055537,0.168358757425368,0.0661300071266108,0.038575837490523,0,0,0,0.0286534127530626,0.0545544725589981,0.0291605921759902,0.107443061870051,0.0314970394174356,0.167984210226323,0.119522860933439,0.07319250547114,0.115727512471569,0.0440866714177406,0.0487950036474267,0.109108945117996,0.062347968638855,0,0,0.0489482065476235,0.0445435403187374,0,0.0617213399848368,0.112272178284768,0.0617213399848368,0.089554732567929,0.124837556786472,0.0975900072948533,0.156772360333924,0,0.0776930968865506,0.0340799088295499,0.139572631559771,0.119522860933439,0.109108945117996,0.0796819072889596,0.074848118856512,0.0956948752938691,0.0864271631402886,0.173604832114704,0.110854799094739,0.0890870806374748,0.0714285714285714,0.0925820099772552,0,0.0432135815701443,0,0.0286534127530626,0.0673435029701474,0.18712029714128
"poem23.txt",0.0942111439531992,0.204836622599676,0.108266392392153,0.0244193145252752,0,0.0628074293021328,0,0,0,0.0176831963922435,0,0.119352479006572,0,0.198614530574739,0.02470831055537,1,0.0349428278907306,0.0228754505435839,0.0800640769025436,0.0482804549585268,0.0385543287977494,0.200334168988253,0.0892051550175079,0.0849207775608447,0.0605227532668802,0.111498934667612,0.0163430112615153,0.0435813633640409,0,0,0,0.0228754505435839,0.075955452531275,0,0.0808769310103283,0.0377425678048199,0.0862795962814576,0.0253979772586486,0.0462250163521024,0,0.0960768922830523,0,0,0.0697015035357323,0.043183351708753,0,0.0203362958695521,0.0494166211107401,0.0671882808058471,0.0176831963922435,0.193121819834107,0,0.0377425678048199,0,0.0776735637380617,0.0397229061149479,0.0224224264665438,0.0900791242218625,0.0287598654271525,0.0924500327042048,0.0494166211107401,0,0,0.0672672793996312,0.0792428851750327,0.0297350516725026,0.0698856557814612,0.155347127476123
"poem24.txt",0,0.0930484210398471,0.147542222712664,0,0,0.0855920985021826,0,0.0500626174321759,0.0427960492510913,0.048196269271188,0.227710017021324,0.130120009726471,0.167984210226323,0,0.168358757425368,0.0349428278907306,1,0.0935219529582824,0.0545544725589981,0.0328975847479884,0.131351734373183,0.045501575519329,0.0810440898473108,0.038575837490523,0.0412393049421161,0.0379868588198793,0.155902391115581,0.0593913870916499,0.140859042454753,0.0345032779671177,0.0545544725589981,0.0935219529582824,0.103509833901353,0.051434449987364,0.0661300071266108,0,0.195965450417405,0,0,0,0.0436435780471985,0.211702449609985,0.130930734141595,0.0474935690145978,0.147122471584125,0,0.193995898415793,0,0.0183124385532878,0.096392538542376,0.230283093235919,0.112687233963802,0.051434449987364,0,0.158776837207489,0,0.030556616567607,0.196411446456095,0.117579270250443,0.0839921051131616,0,0.0436435780471985,0,0.0611132331352141,0.0359966164770693,0,0,0.105851224804993
"poem25.txt",0.0280165907340263,0.0609144903873173,0.0241472644208148,0.021785510047515,0,0.0840497722020789,0.0692958928675237,0,0.0280165907340263,0.0315518645928133,0.149071198499986,0.063887656499994,0.0824786098842323,0.0177192477984583,0.0661300071266108,0.0228754505435839,0.0935219529582824,1,0,0.0646095738380922,0.0343959580245055,0.17872664062035,0.0265279054538646,0,0.107989849431208,0.0746047096952991,0.0874817765279706,0.0777615791359739,0.0737711113563318,0.0225876975726313,0,0.0816326530612245,0.0677630927178939,0,0.115446005091681,0.0673435029701474,0.0769737008686178,0.0339879251022062,0,0,0,0.138591785735047,0.0285714285714286,0.0518197321507151,0.0963142660661774,0,0.072571501142966,0.0440866714177406,0.0119883051185241,0.157759322964067,0.0646095738380922,0.0368855556781659,0,0.0368855556781659,0.207887678602571,0,0.0200040012004001,0.0642907371957728,0.0256579002895393,0.0274928699614107,0,0,0,0.0600120036012004,0.0589132927744516,0.0265279054538646,0.0311739843194275,0.0346479464337619
"poem26.txt",0,0.0533001790889026,0,0,0.0668153104781061,0,0,0.0573539334676404,0,0,0,0,0,0.0930260509419063,0.038575837490523,0.0800640769025436,0.0545544725589981,0,1,0.0376889180722205,0.0601929265428846,0,0,0.0441941738241592,0,0.0435194139889245,0,0,0.0322748612183951,0,0,0,0,0.058925565098879,0,0,0,0,0.0721687836487032,0,0,0,0,0.0544107187582509,0,0.0790569415042095,0,0,0.0839181358296689,0,0.0376889180722205,0,0.117851130197758,0,0,0,0,0,0,0.0481125224324688,0.115727512471569,0,0.0693375245281536,0,0,0,0.0545544725589981,0
"poem27.txt",0.0886968593983624,0,0.101929438287525,0.0229900244935851,0,0.0295656197994541,0.0365636212063565,0,0.206959338596179,0.049944536865902,0.0449466574975495,0.0224733287487747,0.029012942659283,0.0560968194005074,0,0.0482804549585268,0.0328975847479884,0.0646095738380922,0.0376889180722205,1,0.0544465506480471,0.0314347306730966,0.0559892510955854,0,0.113960576459638,0.0787295821622217,0.123091490979333,0.0410304969931109,0.0194624736040381,0.119182823655699,0,0.0430730492253948,0.0238365647311398,0,0.0152286225968293,0.0355334527259351,0.108306072214776,0,0,0,0.0301511344577764,0.0731272424127131,0.0603022689155527,0.0218739319629904,0.0406557814090871,0,0.0574379685800613,0,0.0632556749211572,0.0166481789553007,0.0454545454545455,0.0389249472080761,0.0355334527259351,0,0.10969086361907,0.0560968194005074,0.0633300496381124,0.0848066914440948,0.0270765180536941,0,0.0697863157798853,0.0301511344577764,0,0.0422200330920749,0.0373023548476495,0,0,0.0731272424127131
"poem28.txt",0.0708288246974828,0.0769990503509018,0.020348923188912,0.0183586704838508,0,0.0708288246974828,0,0.0552368176666107,0.0472192164649886,0.0531775738963351,0,0.0358921268038777,0.0463365364571277,0.0149320273357888,0,0.0385543287977494,0.131351734373183,0.0343959580245055,0.0601929265428846,0.0544465506480471,1,0.100408742467761,0.0447101834009896,0,0.045501575519329,0.0419129742307954,0.172015615514047,0.0327648791455327,0.0155417468040052,0.038069349381344,0.0300964632714423,0.0515939370367582,0.0761386987626881,0,0.0243216151645357,0.0283752176919583,0.0864877500128821,0.0381888766750803,0,0,0,0.116791432494757,0.0481543412343077,0.0786033695366628,0.0486984753557674,0,0.0458670558927569,0.0185759404191784,0.0101025563712221,0.0265887869481675,0.0362977004320314,0,0,0,0.0875935743710676,0.0895921640147329,0.0505721737424174,0,0.0216219375032205,0,0,0.0240771706171538,0.0333890281647089,0.0674295649898898,0.00992925781224165,0.134130550202969,0.0525406937492734,0.0875935743710676
